status,line,reason,raw_row
adjusted,179,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-3984 | 14ft | 258451 | 1957686 | Yusra Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,179,"Invalid tender -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-3984 | 14ft | 258451 | 1957686 | Yusra Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,180,"Invalid date -> today used","29/Jan/26 | Done | 19/Jan/26 | LES-3984 | 14ft | 258452 | 1957686 | Prime Marketing | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,180,"Invalid freight -> 0 used","29/Jan/26 | Done | 19/Jan/26 | LES-3984 | 14ft | 258452 | 1957686 | Prime Marketing | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,181,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | GLTD-2487 | 20ft | 258477 | 1957695 | Aims Marketing | Islamabad |  |  | - | 76,000 |  |  |  |  |  |  |  |  |  | "
adjusted,181,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | GLTD-2487 | 20ft | 258477 | 1957695 | Aims Marketing | Islamabad |  |  | - | 76,000 |  |  |  |  |  |  |  |  |  | "
adjusted,182,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258448 | 1957692 | Zafar Traders | Faisalabad |  |  | - | 19,000 |  |  |  |  |  |  |  |  |  | "
adjusted,182,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258448 | 1957692 | Zafar Traders | Faisalabad |  |  | - | 19,000 |  |  |  |  |  |  |  |  |  | "
adjusted,183,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258449 | 1957692 | Handler Zafar Traders | Faisalabad |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,183,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258449 | 1957692 | Handler Zafar Traders | Faisalabad |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,184,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258447 | 1957692 | MaF Hyper | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,184,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258447 | 1957692 | MaF Hyper | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,184,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TAK-213 | 14ft | 258447 | 1957692 | MaF Hyper | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,185,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LET-7069 | 14ft | 258500 | 1957696 | Zaman Traders | Chakwal |  |  | - | 40,000 |  |  |  |  |  |  |  |  |  | "
adjusted,185,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LET-7069 | 14ft | 258500 | 1957696 | Zaman Traders | Chakwal |  |  | - | 40,000 |  |  |  |  |  |  |  |  |  | "
adjusted,186,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LES-8900 | 14ft | 258513 | 1957698 | Anas Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,186,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LES-8900 | 14ft | 258513 | 1957698 | Anas Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,187,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LES-8900 | 14ft | 258512 | 1957698 | Zaman Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,187,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LES-8900 | 14ft | 258512 | 1957698 | Zaman Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,188,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LRC-4976 | 14ft | 258510 | 1957706 | Punjab Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,188,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LRC-4976 | 14ft | 258510 | 1957706 | Punjab Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,189,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LRC-4976 | 14ft | 258511 | 1957706 | Ithad Enterprises | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,189,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LRC-4976 | 14ft | 258511 | 1957706 | Ithad Enterprises | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,190,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LES-3984 | 14ft | 258509 | 1957707 | Prime Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,190,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LES-3984 | 14ft | 258509 | 1957707 | Prime Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,191,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LES-3984 | 14ft | 258508 | 1957707 | Metro Thokar | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,191,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LES-3984 | 14ft | 258508 | 1957707 | Metro Thokar | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,192,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | E-1115 | 14ft | 258515 | 1957704 | Reliable Distribution | Multan |  |  | - | 26,000 |  |  |  |  |  |  |  |  |  | "
adjusted,192,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | E-1115 | 14ft | 258515 | 1957704 | Reliable Distribution | Multan |  |  | - | 26,000 |  |  |  |  |  |  |  |  |  | "
adjusted,193,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | E-1115 | 14ft | 258514 | 1957704 | SS Traders[Unload Punjab] | Multan |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,193,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | E-1115 | 14ft | 258514 | 1957704 | SS Traders[Unload Punjab] | Multan |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,194,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | TLC-934 | 40ft@32T | 258518 | 1957702 | Afridi Traders | Peshawar |  |  | - | 155,000 |  |  |  |  |  |  |  |  |  | "
adjusted,194,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TLC-934 | 40ft@32T | 258518 | 1957702 | Afridi Traders | Peshawar |  |  | - | 155,000 |  |  |  |  |  |  |  |  |  | "
adjusted,195,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | TLC-934 | 40ft@32T | 258519 | 1957702 | A.Q Enterprises | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,195,"Invalid freight -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TLC-934 | 40ft@32T | 258519 | 1957702 | A.Q Enterprises | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,195,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | TLC-934 | 40ft@32T | 258519 | 1957702 | A.Q Enterprises | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,196,"Invalid date -> today used","29/Jan/26 | Done | 20/Jan/26 | LEI-456 | 20ft | 258520 | 1957710 | Khan Traders | Rawalpindi |  |  | - | 76,000 |  |  |  |  |  |  |  |  |  | "
adjusted,196,"Invalid tender -> 0 used","29/Jan/26 | Done | 20/Jan/26 | LEI-456 | 20ft | 258520 | 1957710 | Khan Traders | Rawalpindi |  |  | - | 76,000 |  |  |  |  |  |  |  |  |  | "
adjusted,197,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | GAD-7289 | 14ft | 258541 | 1957713 | Rana Traders | Quaidabad |  |  | - | 34,000 |  |  |  |  |  |  |  |  |  | "
adjusted,197,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | GAD-7289 | 14ft | 258541 | 1957713 | Rana Traders | Quaidabad |  |  | - | 34,000 |  |  |  |  |  |  |  |  |  | "
adjusted,198,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | TKF-533 | 14ft | 258535 | 1957715 | Aqsa Traders | Bahawalpur |  |  | - | 31,000 |  |  |  |  |  |  |  |  |  | "
adjusted,198,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | TKF-533 | 14ft | 258535 | 1957715 | Aqsa Traders | Bahawalpur |  |  | - | 31,000 |  |  |  |  |  |  |  |  |  | "
adjusted,199,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | TKF-533 | 14ft | 258536 | 1957715 | Imtiaz Group | Bahawalpur |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,199,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | TKF-533 | 14ft | 258536 | 1957715 | Imtiaz Group | Bahawalpur |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,200,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | TAG-644 | 40ft@32T | 258516 | 1957717 | Imtiaz Group | Peshawar |  |  | - | 150,000 |  |  |  |  |  |  |  |  |  | "
adjusted,200,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | TAG-644 | 40ft@32T | 258516 | 1957717 | Imtiaz Group | Peshawar |  |  | - | 150,000 |  |  |  |  |  |  |  |  |  | "
adjusted,201,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | TAG-644 | 40ft@32T | 258517 | 1957717 | AS Traders | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,201,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | TAG-644 | 40ft@32T | 258517 | 1957717 | AS Traders | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,201,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | TAG-644 | 40ft@32T | 258517 | 1957717 | AS Traders | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,202,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LES-8900 | 14ft | 258555 | 1957719 | Abubakkar Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,202,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-8900 | 14ft | 258555 | 1957719 | Abubakkar Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,203,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LES-8900 | 14ft | 258554 | 1957719 | National International | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,203,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-8900 | 14ft | 258554 | 1957719 | National International | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,204,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LES-4151 | 14ft | 258546 | 1957730 | Zafar Traders | Faisalabad |  |  | - | 19,000 |  |  |  |  |  |  |  |  |  | "
adjusted,204,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-4151 | 14ft | 258546 | 1957730 | Zafar Traders | Faisalabad |  |  | - | 19,000 |  |  |  |  |  |  |  |  |  | "
adjusted,205,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LES-4151 | 14ft | 258547 | 1957730 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,205,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-4151 | 14ft | 258547 | 1957730 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,205,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-4151 | 14ft | 258547 | 1957730 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,206,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | FDP-4076 | 20ft | 258551 | 1957726 | SK Traders | Gujjar Khan |  |  | - | 79,000 |  |  |  |  |  |  |  |  |  | "
adjusted,206,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | FDP-4076 | 20ft | 258551 | 1957726 | SK Traders | Gujjar Khan |  |  | - | 79,000 |  |  |  |  |  |  |  |  |  | "
adjusted,207,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | FDP-4076 | 20ft | 258550 | 1957726 | Imtiaz Group | Islamabad |  |  | 6,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,207,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | FDP-4076 | 20ft | 258550 | 1957726 | Imtiaz Group | Islamabad |  |  | 6,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,208,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LRC-4976 | 14ft | 258557 | 1957731 | Prime Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,208,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LRC-4976 | 14ft | 258557 | 1957731 | Prime Marketing | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,209,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LRC-4976 | 14ft | 258556 | 1957731 | Amman International | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,209,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LRC-4976 | 14ft | 258556 | 1957731 | Amman International | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,210,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LES-3984 | 14ft | 258559 | 1957732 | Basheer & Sons | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,210,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-3984 | 14ft | 258559 | 1957732 | Basheer & Sons | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,211,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | LES-3984 | 14ft | 258558 | 1957732 | Zaman Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,211,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | LES-3984 | 14ft | 258558 | 1957732 | Zaman Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,212,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | JW-0686 | 20ft | 258552 | 1957734 | Yasir & Brothers | Sukkur |  |  | - | 47,500 |  |  |  |  |  |  |  |  |  | "
adjusted,212,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | JW-0686 | 20ft | 258552 | 1957734 | Yasir & Brothers | Sukkur |  |  | - | 47,500 |  |  |  |  |  |  |  |  |  | "
adjusted,213,"Invalid date -> today used","29/Jan/26 | Done | 21/Jan/26 | JW-0686 | 20ft | 258553 | 1957734 | Handler Yasir & Brothers | Sukkur |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,213,"Invalid freight -> 0 used","29/Jan/26 | Done | 21/Jan/26 | JW-0686 | 20ft | 258553 | 1957734 | Handler Yasir & Brothers | Sukkur |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,213,"Invalid tender -> 0 used","29/Jan/26 | Done | 21/Jan/26 | JW-0686 | 20ft | 258553 | 1957734 | Handler Yasir & Brothers | Sukkur |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,214,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | TAK-213 | 14ft | 258616 | 1957744 | Zafar Traders | Faisalabad |  |  | - | 18,000 |  |  |  |  |  |  |  |  |  | "
adjusted,214,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | TAK-213 | 14ft | 258616 | 1957744 | Zafar Traders | Faisalabad |  |  | - | 18,000 |  |  |  |  |  |  |  |  |  | "
adjusted,215,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | TAK-213 | 14ft | 258617 | 1957744 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,215,"Invalid freight -> 0 used","29/Jan/26 | Done | 22/Jan/26 | TAK-213 | 14ft | 258617 | 1957744 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,215,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | TAK-213 | 14ft | 258617 | 1957744 | Handler Zafar Traders | Faisalabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,216,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | LES-8900 | 14ft | 258621 | 1957745 | Basheer & Sons | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,216,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | LES-8900 | 14ft | 258621 | 1957745 | Basheer & Sons | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,217,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | LES-8900 | 14ft | 258620 | 1957745 | SR Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,217,"Invalid freight -> 0 used","29/Jan/26 | Done | 22/Jan/26 | LES-8900 | 14ft | 258620 | 1957745 | SR Traders | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,218,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | EA-7481 | 14ft | 258612 | 1957747 | Handler Abubakkar Traders | Sargodha |  |  | - | 27,000 |  |  |  |  |  |  |  |  |  | "
adjusted,218,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | EA-7481 | 14ft | 258612 | 1957747 | Handler Abubakkar Traders | Sargodha |  |  | - | 27,000 |  |  |  |  |  |  |  |  |  | "
adjusted,219,"Invalid date -> today used"," | File | 22/Jan/26 | GLTAB-256 | 20ft | 258849 | 1957753 | SK Traders | Gujjar Khan |  |  | - | 81,000 |  |  |  |  |  |  |  |  |  | "
adjusted,219,"Invalid tender -> 0 used"," | File | 22/Jan/26 | GLTAB-256 | 20ft | 258849 | 1957753 | SK Traders | Gujjar Khan |  |  | - | 81,000 |  |  |  |  |  |  |  |  |  | "
adjusted,220,"Invalid date -> today used"," | File | 22/Jan/26 | GLTAB-256 | 20ft | 258848 | 1957753 | Arrain Traders | Kahuta |  |  | 6,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,220,"Invalid freight -> 0 used"," | File | 22/Jan/26 | GLTAB-256 | 20ft | 258848 | 1957753 | Arrain Traders | Kahuta |  |  | 6,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,221,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | LRC-4976 | 14ft | 258618 | 1957751 | Abubakkar Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,221,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | LRC-4976 | 14ft | 258618 | 1957751 | Abubakkar Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,222,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | LRC-4976 | 14ft | 258619 | 1957751 | Ithad Enterprises | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,222,"Invalid freight -> 0 used","29/Jan/26 | Done | 22/Jan/26 | LRC-4976 | 14ft | 258619 | 1957751 | Ithad Enterprises | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,223,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | LES-3984 | 14ft | 258622 | 1957750 | Punjab Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,223,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | LES-3984 | 14ft | 258622 | 1957750 | Punjab Traders | Lahore |  |  | - | 16,500 |  |  |  |  |  |  |  |  |  | "
adjusted,224,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | LES-3984 | 14ft | 258623 | 1957750 | Yusra Marketing | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,224,"Invalid freight -> 0 used","29/Jan/26 | Done | 22/Jan/26 | LES-3984 | 14ft | 258623 | 1957750 | Yusra Marketing | Lahore |  |  | 3,000 |  |  |  |  |  |  |  |  |  |  | "
adjusted,225,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | TAJ-844 | 40ft@32T | 258625 | 1957754 | A.Q Enterprises | Peshawar |  |  | - | 155,000 |  |  |  |  |  |  |  |  |  | "
adjusted,225,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | TAJ-844 | 40ft@32T | 258625 | 1957754 | A.Q Enterprises | Peshawar |  |  | - | 155,000 |  |  |  |  |  |  |  |  |  | "
adjusted,226,"Invalid date -> today used","29/Jan/26 | Done | 22/Jan/26 | TAJ-844 | 40ft@32T | 258626 | 1957754 | AS Traders | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,226,"Invalid freight -> 0 used","29/Jan/26 | Done | 22/Jan/26 | TAJ-844 | 40ft@32T | 258626 | 1957754 | AS Traders | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,226,"Invalid tender -> 0 used","29/Jan/26 | Done | 22/Jan/26 | TAJ-844 | 40ft@32T | 258626 | 1957754 | AS Traders | Peshawar |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,227,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258614 | 1957756 | Jasmin Traders | Hyderabad |  |  | - | 50,000 |  |  |  |  |  |  |  |  |  | "
adjusted,227,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258614 | 1957756 | Jasmin Traders | Hyderabad |  |  | - | 50,000 |  |  |  |  |  |  |  |  |  | "
adjusted,228,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258615 | 1957756 | Handler Jasmine Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,228,"Invalid freight -> 0 used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258615 | 1957756 | Handler Jasmine Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,228,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258615 | 1957756 | Handler Jasmine Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,229,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258613 | 1957756 | Jasmin Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,229,"Invalid freight -> 0 used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258613 | 1957756 | Jasmin Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,229,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | KBA-9247 | 14ft | 258613 | 1957756 | Jasmin Traders | Hyderabad |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,230,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | LZJ-1966 | 14ft | 258609 | 1957757 | Sadeedi Traders | Sahiwal |  |  | - | 14,000 |  |  |  |  |  |  |  |  |  | "
adjusted,230,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | LZJ-1966 | 14ft | 258609 | 1957757 | Sadeedi Traders | Sahiwal |  |  | - | 14,000 |  |  |  |  |  |  |  |  |  | "
adjusted,231,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | TAE-297 | 14ft | 258560 | 1957758 | Miraj Din & Co | Dera Ghazi Khan |  |  | - | 38,000 |  |  |  |  |  |  |  |  |  | "
adjusted,231,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | TAE-297 | 14ft | 258560 | 1957758 | Miraj Din & Co | Dera Ghazi Khan |  |  | - | 38,000 |  |  |  |  |  |  |  |  |  | "
adjusted,232,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | TAE-297 | 14ft | 258561 | 1957758 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,232,"Invalid freight -> 0 used","29/Jan/26 | Done | 23/Jan/26 | TAE-297 | 14ft | 258561 | 1957758 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,232,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | TAE-297 | 14ft | 258561 | 1957758 | Sheikh Nizam Din & Co | Dera Ghazi Khan |  |  | - |  |  |  |  |  |  |  |  |  |  | "
adjusted,233,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | K-6621 | 14ft | 258610 | 1957759 | Ayyan Traders | Muzaffargarh |  |  | - | 27,000 |  |  |  |  |  |  |  |  |  | "
adjusted,233,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | K-6621 | 14ft | 258610 | 1957759 | Ayyan Traders | Muzaffargarh |  |  | - | 27,000 |  |  |  |  |  |  |  |  |  | "
adjusted,234,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | LES-4151 | 14ft | 258680 | 1957765 | Abdullah Traders | Phool Nagar |  |  | - | 8,000 |  |  |  |  |  |  |  |  |  | "
adjusted,234,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | LES-4151 | 14ft | 258680 | 1957765 | Abdullah Traders | Phool Nagar |  |  | - | 8,000 |  |  |  |  |  |  |  |  |  | "
adjusted,235,"Invalid date -> today used","29/Jan/26 | Done | 23/Jan/26 | GLTB-2356 | 20ft | 258678 | 1957766 | Aims Marketing | Islamabad |  |  | - | 77,000 |  |  |  |  |  |  |  |  |  | "
adjusted,235,"Invalid tender -> 0 used","29/Jan/26 | Done | 23/Jan/26 | GLTB-2356 | 20ft | 258678 | 1957766 | Aims Marketing | Islamabad |  |  | - | 77,000 |  |  |  |  |  |  |  |  |  | "
adjusted,236,"Invalid date -> today used","12/Feb/26 | Done | 23/Jan/26 | FSB-4176 | 14ft | 258611 | 1957770 | Rayan Traders | Khurrianwala |  |  | - | 18,000 |  |  |  |  |  |  |  |  |  | "
